date,ordenes_pais_forecast,vertical,share_vertical,ordenes_vertical_forecast,job_name
2026-05-13,41766.7330576894,beauty,5.9956854035365295e-05,2.50420191747395,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,butchery,0.00019849369542814394,8.290433190581592,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,convenience,0.010387620000462876,433.85695166404844,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,courier,0.007422421781131846,310.01030917411333,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,courier_business,0.019725563179965357,823.8723317501999,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,dairy_products,4.749602907522096e-05,1.9837539676850082,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,darkstores,0.05585737606317955,2332.9801153337903,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,electronics,3.2123360539798494e-05,1.341687824581677,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,fashion,0.00012871206551843734,5.375882481812401,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,flowers_and_plants,0.00024623992421417615,10.284637182799164,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,fruits_and_vegetables,0.0003487340470352897,14.565481850650645,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,gourmet,6.479058793013881e-05,2.7060911907288605,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,home_and_gifts,0.0008741400886109522,36.5099757360386,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,hypermarket,0.04523296037917818,1889.232981566176,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,just_for_adults,9.479526573468795e-05,3.9592885590734426,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,pets,0.0007200440035736133,30.07388568704906,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,pharmacies,0.004081934318783707,170.48906105166031,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,restaurants,0.8497648328323087,35491.900934719095,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,snacks_and_sweets,0.0001233403464424005,5.151523325102673,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,supermarket,0.00030302220215802937,12.656247428087607,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,tickets_and_experience,4.5288548171356896e-05,1.891554702043371,forecast_share_vertical_desde_pais_future
2026-05-13,41766.7330576894,tobacco,0.0034618829205009497,144.59153981753735,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,alcoholic_drinks,0.0007853143325210186,35.58623905445644,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,bakery,2.553706834365177e-05,1.1572031493553074,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,beauty,9.35774607640062e-05,4.240429279020977,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,butchery,0.00018076632063903004,8.191361385961812,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,convenience,0.010407935082799134,471.6318683892616,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,courier,0.00673908933929635,305.37943127520873,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,courier_business,0.021146488369505275,958.2455828403673,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,dairy_products,4.44243057975026e-05,2.0130715822582936,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,darkstores,0.052926347640038056,2398.3385778168654,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,electronics,3.323525898148249e-05,1.5060439141038489,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,fashion,0.00013484257724024067,6.110343323272762,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,flowers_and_plants,0.0002535403110128775,11.489088819608433,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,fruits_and_vegetables,0.0002470531412077353,11.195125032227201,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,gourmet,5.330467433048174e-05,2.415482316940524,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,home_and_gifts,0.0007788014723700302,35.291111118210466,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,hypermarket,0.040265297186186676,1824.6075895068686,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,just_for_adults,7.861237583072616e-05,3.562291789544183,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,pets,0.0006620462880374558,30.00039155733333,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,pharmacies,0.0035743748328478115,161.9715214716912,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,restaurants,0.8580411217349156,38881.82758436467,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,snacks_and_sweets,0.00011404375331881601,5.167852030972866,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,supermarket,0.0003058767106944639,13.860694115973839,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,tickets_and_experience,3.854513797774652e-05,1.7466591881237352,forecast_share_vertical_desde_pais_future
2026-05-14,45314.64355198686,tobacco,0.003069824625343925,139.10800866457157,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,alcoholic_drinks,0.00130425954130103,63.1949338802919,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,bakery,2.4325865436716928e-05,1.1786545615918895,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,beauty,6.221243498692144e-05,3.01436224235606,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,butchery,0.00018172571768978145,8.805106920895993,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,convenience,0.01339257843006925,648.9069710240359,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,courier,0.0066786547409820604,323.5990471226665,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,courier_business,0.02155824935583611,1044.5560101158314,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,dairy_products,4.682007827494966e-05,2.268560556516282,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,darkstores,0.054953749623552,2662.659128773009,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,electronics,2.927590392446454e-05,1.4184974341432128,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,fashion,0.00013878974006550606,6.724741639960299,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,flowers_and_plants,0.0003430920835171041,16.62374768681929,forecast_share_vertical_desde_pais_future
2026-05-15,48452.72883129799,fruits_and_vegetables,0.00023923056122267754,11.591373511081626,forecast_share_vertical_desde_pais_future
